title,title2,genre,ratings,studio,type,rank,members,description,img_url,link
Chiisana Tsubomi no Sono Oku ni...,,['Hentai'],6.58,Nur,OVA,Ranked N/A,"Members 7,727","A beautiful young girl, small and innocent, hiding behind her single mother. She is a career women with no boyfriend and a straight-forward outlook on life. They have a neighbor who is quite...obvious with his sexual escapades.. She asks him to stop having such loud and obnoxious sex but can't help herself from finding out how good he is for herself.. 

(Source: hanime)",https://cdn.myanimelist.net/images/anime/1605/107864.jpg,https://myanimelist.net/anime/41236/Chiisana_Tsubomi_no_Sono_Oku_ni
Suketto Sanjou!! The Animation,,['Hentai'],6.80,Seven,OVA,Ranked N/A,"Members 7,335",No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1824/105790.jpg,https://myanimelist.net/anime/41200/Suketto_Sanjou_The_Animation
Hajimete no Hitozuma,,['Hentai'],6.58,New Generation,OVA,Ranked N/A,"Members 6,148","Yoshino Kanako is happily married to Tomoya and they are preparing to have a child together. Everything is going great until Kanako meets with her father-in-law, Makoto, whom Kanako is already familiar with unfortunately... Something she never disclosed to her husband is that seven years ago she prostituted herself to abusive Makoto. Fortunately for Kanako, Makoto agrees to keep the secret on the condition that they re-establish their intimacy.

(Source: TMDB)",https://cdn.myanimelist.net/images/anime/1210/105663.jpg,https://myanimelist.net/anime/40855/Hajimete_no_Hitozuma
"Tenioha! 2: Limit Over - Mada Mada Ippai, Ecchi Shiyo? The Animation",,['Hentai'],6.90,Studio 1st,OVA,Ranked N/A,"Members 5,478","What started as a normal student life turns into a crazy sex fueled dreamland with every female he knows wanting a piece of him! In the end he lands himself in a foursome with all of the girls in question and doesn't even know where to begin!

(Source: Hanime)",https://cdn.myanimelist.net/images/anime/1070/105981.jpg,https://myanimelist.net/anime/41207/Tenioha_2__Limit_Over_-_Mada_Mada_Ippai_Ecchi_Shiyo_The_Animation
Shihai no Kyoudan,,['Hentai'],6.43,PoRO,OVA,Ranked N/A,"Members 4,865",No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1239/106367.jpg,https://myanimelist.net/anime/41397/Shihai_no_Kyoudan
Kutsujoku 2 The Animation,,['Hentai'],6.25,BreakBottle,OVA,Ranked N/A,"Members 4,567","Episode 1
It's almost as if a demon awoke within him. The power he had in a previous life came back to him all at once.

Now to get back at the girls who humiliated him the only way he knows how.

Episode 2
After reawakening to his previous self and powers and having a taste of what his life once was, it's time to test out his powers. What better way than to use them on one of his students who just so happens to look very similar to one of his favorite streamers.

(Source: Hanime)",https://cdn.myanimelist.net/images/anime/1765/107915.jpg,https://myanimelist.net/anime/41512/Kutsujoku_2_The_Animation
Sex Friend Osananajimi: Shojo to Doutei wa Hazukashii tte Minna ga Iu kara - The Animation,Childhood Friends with Benefits: It's Because Everyone Says That Being A Virgin Boy or Girl is Embarrassing,['Hentai'],6.67,Seven,OVA,Ranked N/A,"Members 4,514","After more than 15 years, a fateful encounter at a highschool reunion brought 2 childhood friends back together to reminisce about their three years spent together. they were each others' 'first time' and more than sex friends but less than lovers.",https://cdn.myanimelist.net/images/anime/1542/106244.jpg,https://myanimelist.net/anime/41370/Sex_Friend_Osananajimi__Shojo_to_Doutei_wa_Hazukashii_tte_Minna_ga_Iu_kara_-_The_Animation
Haritsuke,,['Hentai'],5.54,Queen Bee,OVA,Ranked N/A,"Members 3,542","Miho Saegusa, the beautiful daughter of a tea ceremony master, is currently teaching at a prestigious school. Miho, who is well respected by the students, gets engaged to Okazaki, the son of a school board member and a colleague.

One of her students, Michiru Tayama, who knows about it, schemes to humiliate Miho because she was suspended from school for having a sexual relationship with her boyfriend. Michiru sets up Miho's fiancé Okazaki and takes advantage of Miho by blackmailing her.

The female teacher who is bewildered by the clumsy and unacceptable conditions, has no choice but to comply.

Miho's true nature is exposed under the reality of her lewdness and madness...",https://cdn.myanimelist.net/images/anime/1614/107277.jpg,https://myanimelist.net/anime/41282/Haritsuke
Sotsugyou ** Densha,,['Hentai'],5.13,Suzuki Mirano,OVA,Ranked N/A,"Members 3,013","Based on the doujin CG by Ibukichi.

Bunta is a 43-year-old man who does nothing but think about his hot teacher from Nakajima Nanoka high school with whom he had a secret relationship. After years, she accidentally meets a woman who looks a lot like her old teacher named Nakajima Kanoko that she is a high school teacher with the same surname. Bunta falls madly in love with Kanoko and does not want to wait until the latter disappears like her former teacher.",https://cdn.myanimelist.net/images/anime/1882/105980.jpg,https://myanimelist.net/anime/41235/Sotsugyou__Densha
Nakitai Watashi wa Neko wo Kaburu,A Whisker Away,"['Award Winning', 'Comedy', 'Drama', 'Romance', 'Supernatural', 'School']",7.34,Studio Colorido,Movie,Ranked #2324,"Members 366,020","Miyo Sasaki is an energetic high school girl who comes from a broken family consisting of her unconfident father and an overly invested stepmother, whose attempts at connecting with Miyo come across as bothersome. Seeing Kento Hinode as a refuge from all her personal issues, she cannot help herself from forcing her unorthodox demonstrations of love onto her crush.

While Miyo is unable to get Kento's attention as herself, she manages to succeed by interacting with him in the form of a white cat, affectionately nicknamed ""Tarou"" by Kento. But Miyo soon realizes that she cannot help Kento with the various problems she overhears in her cat form and is now caught between two tough choices. Will she continue her relationship with him as a cat, or will she reveal her identity and risk what they have in order to help him as her human self?

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1045/106389.jpg,https://myanimelist.net/anime/41168/Nakitai_Watashi_wa_Neko_wo_Kaburu
Wasureta Furi wo Shite,Pretending to forget,['Slice of Life'],6.14,Calf Studio,Movie,Ranked #8537,Members 996,"Animation film celebrating the 50th anniversary of the Senba Center Building. Based on the manga ""A manga in the Semba Center Building"" by You Machida.

One day, manga artist YOU Machida received a request to draw the Semba Center Building, which was celebrating its 50th anniversary. This is the story of a quiet dialogue between a manga artist who has suffered from depression in the past and the Senba Center Building, a generous old commercial facility that has lived for 50 years in the middle of Osaka, over a four-day period.

(Source: Vimeo)",https://cdn.myanimelist.net/images/anime/1384/108596.jpg,https://myanimelist.net/anime/42488/Wasureta_Furi_wo_Shite
Xiu Rong Zhen,The Town,['Drama'],N/A,,Movie,Ranked #20967,Members 109,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1474/118330.jpg,https://myanimelist.net/anime/48056/Xiu_Rong_Zhen
Duoyun Shi Qing,The Weather Is Lovely,['Drama'],N/A,,Movie,Ranked #18417,Members 55,"Claude, the cloud maker, accidentally drops his cloud-making gadget and it's picked up by Yin. A thunder cloud that Yin has made releases a thunderbolt on radio and causes a fire. As the gadget turns into a huge water-thirst cloud monster, Claude has to stop it from becoming a total disaster.

(Source: IMDB)",https://cdn.myanimelist.net/images/anime/1861/126609.jpg,https://myanimelist.net/anime/52624/Duoyun_Shi_Qing
Da Maoxian Tielu,Grand Adventure Railroad,['Drama'],N/A,,Movie,Ranked #18066,Members 43,"When a luxurious family touring train halts in a pitch black tunnel, an uninvited creature sneaks on board.

(Source: IMDB)",https://cdn.myanimelist.net/images/anime/1361/126612.jpg,https://myanimelist.net/anime/52626/Da_Maoxian_Tielu
Xingji Da Taowang,Water Planet,"['Adventure', 'Fantasy', 'Sci-Fi', 'Kids']",N/A,,Movie,Ranked #20882,Members 28,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1796/128165.jpg,https://myanimelist.net/anime/45113/Xingji_Da_Taowang
Dorohedoro: Ma no Omake,Dorohedoro: Bonus Curse or Extra Evil,"['Action', 'Comedy', 'Fantasy', 'Horror', 'Seinen']",7.11,MAPPA,Special,Ranked #3474,"Members 47,123","Dorohedoro: Ma no Omake further explores the world of sorcerers and the Hole, honing in on what the characters do in their spare time when they are not seeking out their enemies. 

Kamen Kakusa
Fujita attends a mask conjuring ritual in hopes of a Devil bestowing him with an appropriate mask, like the ones his colleagues Noi and Shin possess. Hopefully his offering entices the mask-maker! 

Tenpo For You
Nikaidou, lacking money and forced to sell gyoza on the streets of the Hole, stumbles upon a quaint shop selling tea and sweets. Its owner is the gentle and hospitable Syueron, but it seems the denizens of the Hole bear a grudge against him.

Shitappa Seishun Graffiti
Intrigued by the photographs hanging around the mansion, Ebisu approaches En hoping for a portrait of her own. However, she is disappointed to find that only members of the En Family can have their pictures taken. 

Anata no Shiranai Gyoza no Kai
The Gyoza Fairy keeps the Hungry Bug in pristine condition, but his primary responsibility is ensuring the gyoza tastes good. So he becomes rather agitated when Nikaidou's customers do not properly enjoy their meals.

Odoru Ma no Utage
En is enthusiastic about his masquerade ball and is adamant on his family's participation. Per tradition, attendees must choose a partner and dance to appease the Devils. To their horror, they discover that failing to do so may incur nasty consequences!

Yokaze ni Fukarete Ooba Kinenbi
Nikaidou gives detailed instructions on preparing oba gyoza and Kaiman is eager to help!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1611/105459.jpg,https://myanimelist.net/anime/41053/Dorohedoro__Ma_no_Omake
Heya Camp△: Sauna to Gohan to Sanrin Bike,Room Camp: Saunas and Grub and Three-Wheeler Bikes,"['Slice of Life', 'CGDCT', 'Iyashikei']",7.55,C-Station,Special,Ranked #1526,"Members 16,367","Upon returning from school one day, Rin Shima encounters an unfamiliar three-wheeled motorcycle parked outside her house. After asking her father about it, she learns that the vehicle is a temporary loaner while her moped undergoes its annual maintenance.  

With arrangements to go camping at Yatsugatake the next day, Rin has no choice but to utilize the three-wheeler. As she embarks on her trip, Rin's traveling experience soon shifts gears, and she discovers a refined driving performance on new unexplored roads.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1990/105400.jpg,https://myanimelist.net/anime/41061/Heya_Camp△__Sauna_to_Gohan_to_Sanrin_Bike
Jashin-chan Dropkick': Chitose-hen,Dropkick on My Devil!! Dash Episode 12 – Chapter Chitose,"['Comedy', 'Supernatural', 'CGDCT', 'Gag Humor', 'Mythology']",7.22,Nomad,Special,Ranked #2921,"Members 12,164","The episode will be funded through Chitose's Hometown tax program, a system that allows taxpayers who live in urban areas to contribute to taxes that apply to rural residents. Taxpayers who contribute over 2,000 yen are then awarded in credit to reduce their income tax and residence tax. The Hometown tax program will also be the episode's focus. 

(Source: MAL News)",https://cdn.myanimelist.net/images/anime/1035/107866.jpg,https://myanimelist.net/anime/40661/Jashin-chan_Dropkick__Chitose-hen
Majutsushi Orphen Hagure Tabi: Tennin no Isan,Sorcerous Stabber Orphen: Celestial Artifacts,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Martial Arts']",6.07,Studio Deen,Special,Ranked #8891,"Members 8,891",Unaired episode included in the 2nd volume of the Blu-ray/DVD box.,https://cdn.myanimelist.net/images/anime/1319/106804.jpg,https://myanimelist.net/anime/41549/Majutsushi_Orphen_Hagure_Tabi__Tennin_no_Isan
Toaru Kagaku no Railgun T: Motto Marutto Railgun,,['Comedy'],6.83,J.C.Staff,Special,Ranked #4765,"Members 5,989",Toaru Kagaku no Railgun T specials that were released on Blu-ray and DVD volumes.,https://cdn.myanimelist.net/images/anime/1220/109813.jpg,https://myanimelist.net/anime/43483/Toaru_Kagaku_no_Railgun_T__Motto_Marutto_Railgun
Choujigen Game Neptune: Hi☆Light,Hyperdimension Neptunia: Hi☆Light,"['Action', 'Comedy', 'Fantasy', 'Sci-Fi', 'Parody']",6.72,,Special,Ranked #5286,"Members 3,506",Compilation of Choujigen Game Neptune The Animation.,https://cdn.myanimelist.net/images/anime/1395/111345.jpg,https://myanimelist.net/anime/40073/Choujigen_Game_Neptune__Hi☆Light
number24 Recap,,"['Sports', 'School']",6.09,PRA,Special,Ranked #8807,"Members 2,502",Recap of the first ten episodes of number24 series.,https://cdn.myanimelist.net/images/anime/1220/106820.jpg,https://myanimelist.net/anime/41586/number24_Recap
Shadowverse Recaps,,"['Fantasy', 'Strategy Game']",5.51,Zexcs,Special,Ranked #11324,Members 814,Recap episodes of Shadowverse.,https://cdn.myanimelist.net/images/anime/1711/108554.jpg,https://myanimelist.net/anime/42486/Shadowverse_Recaps
Yi Guan Xing Shen,,['Slice of Life'],6.35,FILMONY,Special,Ranked #7378,Members 509,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1156/109635.jpg,https://myanimelist.net/anime/43020/Yi_Guan_Xing_Shen
Microphone Soul Spinners: Kotodama Shoujo - Furikaeri Douga,,['Music'],N/A,,Special,Ranked #14133,Members 255,"Summary of the first 12 episodes of Kotodama Shoujo, aired on the official YouTube channel.",https://cdn.myanimelist.net/images/anime/1868/108907.jpg,https://myanimelist.net/anime/42699/Microphone_Soul_Spinners__Kotodama_Shoujo_-_Furikaeri_Douga
